4294808149 1229 39 263000000
4294808200 2781 39 407000000
4294808251 4853 39 454000000
4294808302 8040 39 612000000
4294808355 11347 39 856000000
4294808406 15247 39 972000000
4294808458 19492 39 1052000000
4294808509 24089 39 1140000000
4294808560 28764 39 1224000000
4294808611 34036 39 1304000000
4294808662 39277 39 1393000000
4294808713 44477 39 1479000000
4294808764 49567 39 1564000000
4294808815 54415 39 1649000000
4294808866 59262 39 1733000000
4294808918 64394 39 1826000000
4294808969 69999 39 1912000000
4294809020 75177 39 1999000000
4294809071 80380 39 2082000000
4294809122 85376 39 2178000000
4294809173 90334 39 2264000000
4294809226 95579 39 2352000000
4294809277 100956 39 2444000000
4294809329 106463 39 2536000000
4294809381 111543 39 2617000000
4294809433 116822 39 2699000000
4294809485 121977 39 2788000000
4294809537 127200 39 2876000000
4294809589 132380 39 2970000000
4294809640 137471 39 3053000000
4294809691 142847 39 3135000000
4294809743 147906 39 3221000000
4294809794 151091 39 3263000000
4294809845 151091 39 3263000000
4294809896 151091 39 3263000000
4294809947 151091 39 3263000000
4294809998 151091 39 3263000000
4294810049 151091 39 3263000000
4294810100 151091 39 3263000000
4294810153 151091 39 3263000000
4294810204 151091 39 3263000000
4294810255 151091 39 3263000000
4294810310 151091 39 3263000000
4294810361 151091 39 3263000000
4294810412 151091 39 3263000000
4294810463 151091 39 3263000000
4294810514 151091 39 3263000000
4294810565 151091 39 3263000000
4294810616 151091 39 3263000000
4294810667 154070 39 3309000000
4294810718 159031 39 3377000000
4294810771 163479 39 3458000000
4294810822 168038 39 3540000000
4294810873 173251 39 3624000000
4294810925 178517 39 3713000000
4294810976 183602 39 3799000000
4294811027 188917 39 3887000000
4294811078 193833 39 3978000000
4294811129 197964 39 4050000000
4294811180 202834 39 4130000000
4294811231 208183 39 4209000000
4294811282 213181 39 4303000000
4294811333 218028 39 4393000000
4294811384 222762 39 4482000000
4294811435 227842 39 4568000000
4294811487 232796 39 4653000000
4294811538 237812 39 4744000000
4294811589 242549 39 4833000000
4294811640 247533 39 4918000000
4294811691 252339 39 5012000000
4294811742 257104 39 5097000000
4294811796 261776 39 5178000000
4294811847 266427 39 5264000000
4294811898 269875 39 5322000000
4294811949 269875 39 5322000000
4294812000 269875 39 5322000000
4294812051 269875 39 5322000000
4294812103 269875 39 5322000000
4294812154 269875 39 5322000000
4294812206 269875 39 5322000000
4294812258 269875 39 5322000000
4294812310 269875 39 5322000000
4294812361 271752 39 5356000000
4294812412 274675 39 5404000000
4294812463 275922 39 5425000000
4294812514 275922 39 5425000000
4294812566 277070 39 5447000000
4294812617 279950 39 5496000000
4294812668 281969 39 5531000000
4294812719 281969 39 5531000000
4294812770 281969 39 5531000000
4294812821 285298 39 5590000000
4294812874 289434 39 5677000000
4294812926 293848 39 5758000000
4294812977 298921 39 5838000000
4294813029 304046 39 5938000000
4294813081 308992 39 6031000000
4294813134 313920 39 6131000000
4294813186 318962 39 6222000000
4294813240 324062 39 6306000000
4294813292 329152 39 6399000000
4294813345 334052 39 6487000000
4294813398 339077 39 6582000000
4294813450 343836 39 6662000000
4294813502 348829 39 6749000000
4294813554 353813 39 6836000000
4294813606 358932 39 6926000000
4294813658 363674 39 7020000000
4294813710 367600 39 7101000000
4294813763 371901 39 7180000000
4294813814 376168 39 7253000000
4294813865 376737 39 7264000000
4294813916 376737 39 7264000000
4294813967 376737 39 7264000000
4294814018 376737 39 7264000000
4294814069 376737 39 7264000000
4294814120 376737 39 7264000000
4294814171 376737 39 7264000000
4294814222 376737 39 7264000000
4294814273 376737 39 7264000000
4294814324 378410 39 7292000000
4294814375 380781 39 7336000000
4294814427 381792 39 7354000000
4294814478 381792 39 7354000000
4294814529 381792 39 7354000000
4294814581 382283 39 7362000000
4294814632 385714 39 7420000000
4294814686 389974 39 7480000000
4294814738 393965 39 7549000000
4294814790 398761 39 7634000000
4294814842 403367 39 7714000000
4294814893 408332 39 7797000000
4294814944 413722 39 7880000000
4294814995 418995 39 7966000000
4294815048 423265 39 8054000000
4294815099 428091 39 8148000000
4294815150 433202 39 8240000000
4294815203 438614 39 8332000000
4294815254 443866 39 8419000000
4294815305 449332 39 8494000000
4294815357 454146 39 8578000000
4294815408 456217 39 8618000000
4294815459 459117 39 8667000000
4294815510 459807 39 8680000000
4294815561 459807 39 8680000000
4294815612 459807 39 8680000000
4294815663 459807 39 8680000000
4294815714 461044 39 8701000000
4294815765 463767 39 8752000000
4294815816 463907 39 8754000000
4294815867 465292 39 8780000000
4294815918 468007 39 8826000000
4294815969 468007 39 8826000000
4294816020 468007 39 8826000000
4294816071 468007 39 8826000000
4294816123 468007 39 8826000000
4294816174 468007 39 8826000000
4294816225 468007 39 8826000000
4294816276 468007 39 8826000000
4294816328 468603 39 8836000000
4294816381 472029 39 8912000000
4294816432 476787 39 8990000000
4294816483 481379 39 9072000000
4294816534 486361 39 9148000000
4294816585 491369 39 9236000000
4294816636 496365 39 9323000000
4294816687 501272 39 9418000000
4294816738 506426 39 9504000000
4294816790 510584 39 9594000000
4294816841 515852 39 9680000000
4294816892 520984 39 9763000000
4294816943 525433 39 9841000000
4294816994 529952 39 9916000000
4294817045 530297 39 9922000000
4294817096 530297 39 9922000000
4294817147 530297 39 9922000000
4294817198 530297 39 9922000000
4294817249 530297 39 9922000000
4294817300 530297 39 9922000000
4294817351 530297 39 9922000000
4294817402 530297 39 9922000000
4294817454 530297 39 9922000000
4294817506 530297 39 9922000000
4294817557 530297 39 9922000000
4294817608 530297 39 9922000000
4294817659 530297 39 9922000000
4294817710 530359 39 9924000000
4294817761 533086 39 9974000000
4294817812 533104 39 9974000000
4294817863 533385 39 9978000000
4294817914 537382 39 10055000000
4294817965 540958 39 10132000000
4294818018 545464 39 10220000000
4294818069 550280 39 10302000000
4294818122 555324 39 10393000000
4294818173 560331 39 10481000000
4294818224 565294 39 10575000000
4294818275 569962 39 10664000000
4294818326 574923 39 10746000000
4294818378 580026 39 10830000000
4294818429 582150 39 10873000000
4294818480 582150 39 10873000000
4294818531 582150 39 10873000000
4294818582 582150 39 10873000000
4294818633 582150 39 10873000000
4294818686 582150 39 10873000000
4294818737 582150 39 10873000000
4294818788 583282 39 10896000000
4294818839 584465 39 10917000000
4294818890 584465 39 10917000000
4294818941 584465 39 10917000000
4294818992 584465 39 10917000000
4294819043 584465 39 10917000000
4294819094 584465 39 10917000000
4294819146 585315 39 10934000000
4294819197 586780 39 10961000000
4294819249 586780 39 10962000000
4294819301 589543 39 11010000000
4294819352 593283 39 11077000000
4294819409 596933 39 11160000000
4294819461 601690 39 11240000000
4294819513 606277 39 11336000000
4294819565 611047 39 11434000000
4294819618 615890 39 11525000000
4294819669 620647 39 11616000000
4294819720 624602 39 11684000000
4294819771 624602 39 11684000000
4294819822 625034 39 11695000000
4294819873 626476 39 11724000000
4294819924 626476 39 11724000000
4294819975 626476 39 11724000000
4294820026 626476 39 11724000000
4294820077 626476 39 11724000000
4294820128 626476 39 11724000000
4294820179 626560 39 11726000000
4294820230 628350 39 11760000000
4294820281 628350 39 11760000000
4294820332 629611 39 11784000000
4294820383 631539 39 11822000000
4294820434 632980 39 11848000000
4294820485 632980 39 11848000000
4294820536 633005 39 11849000000
4294820587 636784 39 11910000000
4294820638 637169 39 11918000000
4294820689 638382 39 11941000000
4294820740 641975 39 12013000000
4294820791 646754 39 12100000000
4294820842 651313 39 12190000000
4294820894 655489 39 12269000000
4294820945 660292 39 12366000000
4294820996 661039 39 12380000000
4294821047 661039 39 12380000000
4294821098 661039 39 12380000000
4294821150 661039 39 12380000000
4294821201 661039 39 12380000000
4294821253 662641 39 12413000000
4294821304 662641 39 12413000000
4294821355 662662 39 12416000000
4294821406 664515 39 12451000000
4294821457 666389 39 12489000000
4294821508 666389 39 12489000000
4294821559 666389 39 12489000000
4294821611 668570 39 12528000000
4294821663 669865 39 12552000000
4294821714 669865 39 12552000000
4294821765 670271 39 12561000000
4294821816 671467 39 12584000000
4294821867 671467 39 12584000000
4294821918 673069 39 12616000000
4294821969 676019 39 12669000000
4294822020 680454 39 12758000000
4294822071 684964 39 12851000000
4294822122 689313 39 12931000000
4294822174 689313 39 12931000000
4294822225 689313 39 12931000000
4294822276 690530 39 12955000000
4294822327 690565 39 12955000000
4294822379 690565 39 12955000000
4294822430 692167 39 12986000000
4294822481 693551 39 13014000000
4294822532 693769 39 13018000000
4294822583 693769 39 13018000000
4294822634 694639 39 13037000000
4294822685 696623 39 13076000000
4294822736 696623 39 13076000000
4294822787 696623 39 13076000000
4294822838 697875 39 13103000000
4294822889 697875 39 13103000000
4294822940 699127 39 13131000000
4294822991 699127 39 13131000000
4294823042 699127 39 13131000000
4294823096 700577 39 13164000000
4294823147 703885 39 13238000000
4294823199 708573 39 13326000000
4294823250 712925 39 13398000000
4294823301 713800 39 13419000000
4294823352 713907 39 13421000000
4294823403 713907 39 13421000000
4294823454 715159 39 13446000000
4294823505 715768 39 13461000000
4294823556 716411 39 13474000000
4294823607 716411 39 13474000000
4294823658 717001 39 13487000000
4294823709 718562 39 13522000000
4294823760 718645 39 13523000000
4294823811 718645 39 13523000000
4294823862 719627 39 13547000000
4294823913 719627 39 13547000000
4294823964 720451 39 13567000000
4294824015 720609 39 13570000000
4294824066 720609 39 13570000000
4294824118 721139 39 13585000000
4294824169 721506 39 13594000000
4294824221 722758 39 13619000000
4294824274 724888 39 13670000000
4294824325 728670 39 13756000000
4294824376 732419 39 13842000000
4294824427 732419 39 13842000000
4294824478 733377 39 13862000000
4294824529 733662 39 13868000000
4294824580 734383 39 13883000000
4294824631 734383 39 13883000000
4294824682 734828 39 13893000000
4294824733 736038 39 13925000000
4294824784 736262 39 13930000000
4294824835 736262 39 13930000000
4294824886 737159 39 13952000000
4294824937 737159 39 13952000000
4294824988 737912 39 13970000000
4294825039 738056 39 13974000000
4294825090 738056 39 13974000000
4294825141 738575 39 13985000000
4294825193 738777 39 13991000000
4294825244 739759 39 14010000000
4294825295 739759 39 14010000000
4294825349 740012 39 14016000000
4294825400 743671 39 14097000000
4294825451 747354 39 14174000000
4294825502 748175 39 14195000000
4294825556 748524 39 14202000000
4294825607 749148 39 14218000000
4294825658 749148 39 14218000000
4294825709 749644 39 14232000000
4294825760 750639 39 14253000000
4294825812 750766 39 14256000000
4294825863 750766 39 14256000000
4294825915 751487 39 14272000000
4294825966 751487 39 14272000000
4294826017 752208 39 14290000000
4294826068 752208 39 14290000000
4294826119 752208 39 14290000000
4294826170 752829 39 14306000000
4294826221 752829 39 14306000000
4294826272 753726 39 14328000000
4294826323 753726 39 14328000000
4294826374 753788 39 14330000000
4294826425 755012 39 14361000000
4294826477 757778 39 14432000000
4294826528 761100 39 14515000000
4294826581 761529 39 14526000000
4294826632 762068 39 14540000000
4294826685 762068 39 14540000000
4294826739 762689 39 14553000000
4294826790 763410 39 14570000000
4294826841 763410 39 14570000000
4294826894 763463 39 14571000000
4294826946 764031 39 14587000000
4294826997 764031 39 14587000000
4294827048 764652 39 14604000000
4294827099 764652 39 14604000000
4294827150 764652 39 14604000000
4294827201 765133 39 14619000000
4294827252 765133 39 14619000000
4294827303 765854 39 14637000000
4294827354 765854 39 14637000000
4294827405 766123 39 14644000000
4294827456 767102 39 14666000000
4294827507 768498 39 14702000000
4294827560 771029 39 14766000000
4294827611 772449 39 14797000000
4294827662 772624 39 14802000000
4294827713 772624 39 14802000000
4294827764 773105 39 14815000000
4294827815 773726 39 14831000000
4294827866 773726 39 14831000000
4294827917 773852 39 14835000000
4294827968 774207 39 14846000000
4294828020 774207 39 14846000000
4294828071 774688 39 14860000000
4294828122 774688 39 14860000000
4294828173 774688 39 14860000000
4294828224 775086 39 14872000000
4294828277 775139 39 14873000000
4294828328 775707 39 14888000000
4294828379 775707 39 14888000000
4294828430 776117 39 14899000000
4294828484 776989 39 14925000000
4294828535 777968 39 14952000000
4294828587 779502 39 14994000000
4294828638 781414 39 15050000000
4294828689 781414 39 15050000000
4294828740 781414 39 15050000000
4294828791 781812 39 15063000000
4294828843 782293 39 15075000000
4294828894 782293 39 15075000000
4294828945 782691 39 15089000000
4294828996 782691 39 15089000000
4294829047 782691 39 15089000000
4294829098 783089 39 15102000000
4294829149 783089 39 15102000000
4294829200 783089 39 15102000000
4294829251 783436 39 15115000000
4294829302 783635 39 15120000000
4294829353 783917 39 15128000000
4294829404 783917 39 15128000000
4294829455 784398 39 15142000000
4294829506 785061 39 15161000000
4294829558 785707 39 15181000000
4294829610 786508 39 15203000000
4294829661 788427 39 15271000000
4294829712 788427 39 15271000000
4294829763 788427 39 15271000000
4294829814 788774 39 15283000000
4294829865 789172 39 15297000000
4294829916 789172 39 15297000000
4294829967 789519 39 15308000000
4294830018 789519 39 15308000000
4294830069 789548 39 15310000000
4294830120 789866 39 15319000000
4294830171 789866 39 15319000000
4294830222 789963 39 15323000000
4294830273 790115 39 15329000000
4294830324 790455 39 15340000000
4294830375 790513 39 15342000000
4294830426 790513 39 15342000000
4294830477 790911 39 15355000000
4294830528 791552 39 15378000000
4294830579 791956 39 15392000000
4294830632 792533 39 15413000000
4294830683 794242 39 15462000000
4294830734 794242 39 15462000000
4294830785 794242 39 15462000000
4294830836 794491 39 15471000000
4294830887 794838 39 15483000000
