4294781964 1035 0 323000000
4294782015 2086 0 482000000
4294782066 3915 21 835000000
4294782117 6819 21 1226000000
4294782168 10354 21 1445000000
4294782219 14434 21 1541000000
4294782270 19022 21 1696000000
4294782321 24163 21 1798000000
4294782372 29359 21 1898000000
4294782424 33001 21 1972000000
4294782475 36630 21 2047000000
4294782530 40213 21 2119000000
4294782581 43878 21 2190000000
4294782635 47652 21 2261000000
4294782686 51246 21 2332000000
4294782737 54988 21 2403000000
4294782788 58649 21 2472000000
4294782839 62246 21 2542000000
4294782890 66137 21 2614000000
4294782941 69669 21 2686000000
4294782992 73224 21 2755000000
4294783043 76665 21 2825000000
4294783094 79908 21 2893000000
4294783145 83502 21 2964000000
4294783197 87114 21 3033000000
4294783248 90858 21 3106000000
4294783299 94473 21 3177000000
4294783350 98286 21 3250000000
4294783401 101690 21 3315000000
4294783457 105555 21 3388000000
4294783510 109385 21 3465000000
4294783561 112789 21 3534000000
4294783612 116648 21 3612000000
4294783663 120106 21 3681000000
4294783714 123722 21 3751000000
4294783765 127382 21 3821000000
4294783816 131120 21 3894000000
4294783871 134943 21 3970000000
4294783922 138527 21 4037000000
4294783973 142101 21 4106000000
4294784024 145866 21 4178000000
4294784075 149447 21 4247000000
4294784126 153123 21 4317000000
4294784179 156726 21 4387000000
4294784231 160292 21 4456000000
4294784286 163964 21 4532000000
4294784339 167750 21 4609000000
4294784390 171384 21 4678000000
4294784441 175010 21 4749000000
4294784492 178480 21 4821000000
4294784547 182318 21 4893000000
4294784599 186199 21 4966000000
4294784650 188906 21 5020000000
4294784702 188906 21 5020000000
4294784753 188906 21 5020000000
4294784804 188906 21 5020000000
4294784855 188906 21 5020000000
4294784906 188906 21 5020000000
4294784957 188906 21 5020000000
4294785008 188906 21 5020000000
4294785059 188906 21 5020000000
4294785110 188906 21 5020000000
4294785161 188906 21 5020000000
4294785212 188906 21 5020000000
4294785263 188966 21 5023000000
4294785314 190991 21 5059000000
4294785365 193039 21 5094000000
4294785416 196042 21 5153000000
4294785467 199697 21 5225000000
4294785521 203088 21 5297000000
4294785572 206723 21 5367000000
4294785623 210061 21 5436000000
4294785674 213422 21 5512000000
4294785726 217117 21 5589000000
4294785777 220451 21 5659000000
4294785828 224138 21 5726000000
4294785879 228474 21 5811000000
4294785933 232244 21 5884000000
4294785984 236020 21 5956000000
4294786040 239920 21 6031000000
4294786091 243798 21 6109000000
4294786142 247309 21 6180000000
4294786193 250791 21 6247000000
4294786244 254517 21 6318000000
4294786295 258119 21 6389000000
4294786346 261734 21 6461000000
4294786397 265064 21 6528000000
4294786448 268421 21 6593000000
4294786499 271961 21 6661000000
4294786550 275340 21 6726000000
4294786601 279117 21 6801000000
4294786652 282470 21 6869000000
4294786703 286372 21 6942000000
4294786754 289849 21 7014000000
4294786805 293652 21 7085000000
4294786856 297134 21 7155000000
4294786908 300905 21 7222000000
4294786959 304540 21 7293000000
4294787010 307918 21 7364000000
4294787061 311248 21 7435000000
4294787112 314925 21 7506000000
4294787163 318501 21 7579000000
4294787214 322050 21 7650000000
4294787265 325777 21 7725000000
4294787316 329181 21 7791000000
4294787367 332682 21 7863000000
4294787418 336297 21 7934000000
4294787469 339892 21 8003000000
4294787521 343285 21 8071000000
4294787572 343433 21 8074000000
4294787623 343433 21 8074000000
4294787674 343433 21 8074000000
4294787729 343797 21 8082000000
4294787781 345845 21 8118000000
4294787833 347893 21 8154000000
4294787884 349480 21 8179000000
4294787935 349480 21 8179000000
4294787986 349480 21 8179000000
4294788038 350918 21 8209000000
4294788090 354551 21 8281000000
4294788145 358227 21 8356000000
4294788196 362077 21 8431000000
4294788247 365629 21 8499000000
4294788299 369198 21 8568000000
4294788350 372702 21 8639000000
4294788401 376126 21 8708000000
4294788452 379336 21 8780000000
4294788503 382542 21 8851000000
4294788556 385840 21 8928000000
4294788607 389378 21 9002000000
4294788658 392905 21 9075000000
4294788709 396185 21 9145000000
4294788760 399776 21 9217000000
4294788811 403274 21 9292000000
4294788866 406868 21 9367000000
4294788917 410294 21 9441000000
4294788968 413488 21 9508000000
4294789019 417022 21 9580000000
4294789074 420706 21 9654000000
4294789126 424350 21 9727000000
4294789179 427826 21 9800000000
4294789232 431408 21 9873000000
4294789288 435233 21 9951000000
4294789339 438750 21 10023000000
4294789390 442428 21 10099000000
4294789441 445679 21 10167000000
4294789492 448889 21 10240000000
4294789543 451888 21 10308000000
4294789594 455192 21 10381000000
4294789645 458771 21 10455000000
4294789696 462128 21 10527000000
4294789747 465527 21 10597000000
