4294837803 456 12 43000000
4294837854 1304 12 133000000
4294837905 2236 12 149000000
4294837957 3625 12 209000000
4294838008 5730 24 404000000
4294838060 9037 24 535000000
4294838111 13329 24 649000000
4294838162 18488 24 728000000
4294838213 23997 24 811000000
4294838264 29530 24 887000000
4294838315 35039 24 966000000
4294838366 40399 24 1051000000
4294838417 45445 24 1134000000
4294838468 50889 24 1211000000
4294838520 56276 24 1286000000
4294838572 61600 24 1370000000
4294838623 66256 24 1453000000
4294838674 71057 24 1530000000
4294838725 76138 24 1604000000
4294838776 80958 24 1685000000
4294838827 85968 24 1768000000
4294838878 91189 24 1844000000
4294838930 96114 24 1926000000
4294838981 101025 24 2012000000
4294839032 103891 24 2063000000
4294839084 103891 24 2063000000
4294839136 103891 24 2063000000
4294839187 103891 24 2063000000
4294839239 103891 24 2063000000
4294839290 103891 24 2063000000
4294839341 103891 24 2063000000
4294839393 103891 24 2063000000
4294839444 103891 24 2063000000
4294839496 103891 24 2063000000
4294839548 103891 24 2063000000
4294839599 103891 24 2063000000
4294839650 103891 24 2063000000
4294839701 103891 24 2063000000
4294839752 103891 24 2063000000
4294839803 104346 24 2071000000
4294839854 107632 24 2122000000
4294839906 112432 24 2190000000
4294839958 117264 24 2266000000
4294840011 121776 24 2346000000
4294840062 126545 24 2431000000
4294840113 131669 24 2515000000
4294840164 136613 24 2586000000
4294840215 141026 24 2663000000
4294840266 145862 24 2743000000
4294840318 151242 24 2828000000
4294840369 156178 24 2919000000
4294840420 161392 24 3005000000
4294840471 166570 24 3081000000
4294840522 171723 24 3169000000
4294840574 176944 24 3252000000
4294840625 182120 24 3338000000
4294840677 185555 24 3392000000
4294840728 185555 24 3392000000
4294840779 185555 24 3392000000
4294840831 185555 24 3392000000
4294840882 185555 24 3392000000
4294840934 185556 24 3393000000
4294840985 188293 24 3443000000
4294841036 191383 24 3494000000
4294841087 191602 24 3497000000
4294841138 191602 24 3497000000
4294841189 191602 24 3497000000
4294841241 191602 24 3497000000
4294841292 192525 24 3512000000
4294841343 195564 24 3564000000
4294841395 197649 24 3599000000
4294841446 197649 24 3599000000
4294841498 197649 24 3599000000
4294841549 200445 24 3645000000
4294841600 205703 24 3711000000
4294841653 209813 24 3773000000
4294841705 214780 24 3862000000
4294841756 220044 24 3940000000
4294841810 225607 24 4028000000
4294841862 230827 24 4116000000
4294841914 236070 24 4200000000
4294841965 241134 24 4282000000
4294842016 246319 24 4366000000
4294842069 251243 24 4448000000
4294842120 255353 24 4511000000
4294842171 257127 24 4539000000
4294842222 257127 24 4539000000
4294842273 257127 24 4539000000
4294842325 257127 24 4539000000
4294842376 257127 24 4539000000
4294842427 259720 24 4584000000
4294842478 262182 24 4626000000
4294842529 262182 24 4626000000
4294842580 262182 24 4626000000
4294842631 263287 24 4643000000
4294842682 266601 24 4699000000
4294842733 270626 24 4759000000
4294842784 272292 24 4786000000
4294842835 272292 24 4786000000
4294842886 272292 24 4786000000
4294842937 272292 24 4786000000
4294842988 272292 24 4786000000
4294843039 272705 24 4796000000
4294843091 277605 24 4867000000
4294843142 282320 24 4950000000
4294843193 287142 24 5022000000
4294843244 292071 24 5100000000
4294843296 295499 24 5174000000
4294843347 297908 24 5227000000
4294843398 300849 24 5288000000
4294843451 303363 24 5314000000
4294843502 306755 24 5376000000
4294843553 311522 24 5458000000
4294843604 315159 24 5524000000
4294843655 315877 24 5537000000
4294843706 315986 24 5539000000
4294843757 318892 24 5587000000
4294843808 322221 24 5647000000
4294843859 324077 24 5671000000
4294843911 324077 24 5671000000
4294843962 324077 24 5671000000
4294844013 324077 24 5671000000
4294844064 324077 24 5671000000
4294844115 324077 24 5671000000
4294844166 324077 24 5671000000
4294844217 324077 24 5671000000
4294844269 324077 24 5671000000
4294844321 324464 24 5675000000
4294844372 327487 24 5725000000
4294844423 328177 24 5736000000
4294844474 329874 24 5765000000
4294844526 332452 24 5809000000
4294844577 336564 24 5887000000
4294844629 341077 24 5957000000
4294844680 346132 24 6033000000
4294844731 351085 24 6113000000
4294844782 355326 24 6177000000
4294844833 359013 24 6249000000
4294844884 363284 24 6329000000
4294844936 366529 24 6384000000
4294844987 366529 24 6384000000
4294845038 366529 24 6384000000
4294845089 366529 24 6384000000
4294845140 366529 24 6384000000
4294845191 366529 24 6384000000
4294845242 366529 24 6384000000
4294845293 366529 24 6384000000
4294845345 366529 24 6384000000
4294845396 367048 24 6392000000
4294845447 369752 24 6443000000
4294845498 369967 24 6447000000
4294845550 371723 24 6479000000
4294845601 373405 24 6510000000
4294845653 373405 24 6510000000
4294845704 374846 24 6536000000
4294845755 377227 24 6578000000
4294845806 380149 24 6629000000
4294845861 382161 24 6670000000
4294845916 385054 24 6749000000
4294845968 386320 24 6818000000
4294846020 389381 24 6898000000
4294846071 392991 24 6975000000
4294846126 397631 24 7065000000
4294846177 401823 24 7134000000
4294846228 401823 24 7134000000
4294846279 401823 24 7134000000
4294846331 401823 24 7134000000
4294846383 401823 24 7134000000
4294846435 401823 24 7134000000
4294846486 403534 24 7166000000
4294846537 404630 24 7185000000
4294846588 404823 24 7189000000
4294846639 407437 24 7234000000
4294846691 407437 24 7234000000
4294846744 407437 24 7235000000
4294846795 410244 24 7282000000
4294846846 412071 24 7316000000
4294846897 413051 24 7333000000
4294846948 413051 24 7333000000
4294846999 413051 24 7333000000
4294847050 413051 24 7333000000
4294847101 413460 24 7340000000
4294847152 415493 24 7379000000
4294847203 419533 24 7450000000
4294847254 424558 24 7524000000
4294847306 429167 24 7607000000
4294847357 430732 24 7637000000
4294847408 430732 24 7637000000
4294847459 430732 24 7637000000
4294847510 430836 24 7639000000
4294847561 433047 24 7681000000
4294847612 433047 24 7681000000
4294847663 434301 24 7705000000
4294847715 435362 24 7724000000
4294847767 435362 24 7724000000
4294847818 436325 24 7744000000
4294847871 437947 24 7773000000
4294847923 439992 24 7809000000
4294847974 439992 24 7809000000
4294848026 439992 24 7809000000
4294848077 439992 24 7809000000
4294848128 439992 24 7809000000
4294848179 441866 24 7844000000
4294848231 441866 24 7844000000
4294848283 443855 24 7882000000
4294848347 447453 24 7957000000
4294848398 450552 24 7995000000
4294848455 454319 24 8033000000
4294848506 454433 24 8036000000
4294848557 454513 24 8038000000
4294848608 456307 24 8074000000
4294848660 456307 24 8074000000
4294848711 457559 24 8101000000
4294848762 458181 24 8114000000
4294848813 458181 24 8114000000
4294848864 458381 24 8119000000
4294848916 460269 24 8154000000
4294848967 461929 24 8187000000
4294849018 461929 24 8187000000
4294849070 461929 24 8187000000
4294849122 461929 24 8187000000
4294849174 461929 24 8187000000
4294849225 463531 24 8226000000
4294849276 463531 24 8226000000
4294849327 464681 24 8250000000
4294849378 465133 24 8259000000
4294849429 466735 24 8294000000
4294849482 469217 24 8350000000
4294849533 473104 24 8415000000
4294849585 473959 24 8425000000
4294849636 475357 24 8459000000
4294849687 475561 24 8463000000
4294849738 476069 24 8475000000
4294849789 477163 24 8496000000
4294849841 477163 24 8496000000
4294849892 477163 24 8496000000
4294849944 478765 24 8528000000
4294849995 480367 24 8562000000
4294850046 480367 24 8562000000
4294850098 480367 24 8562000000
4294850149 480367 24 8562000000
4294850200 480367 24 8562000000
4294850251 481619 24 8587000000
4294850302 481619 24 8587000000
4294850353 482256 24 8600000000
4294850405 482871 24 8613000000
4294850456 484123 24 8639000000
4294850508 484253 24 8641000000
4294850560 487237 24 8698000000
4294850611 490181 24 8746000000
4294850662 491072 24 8764000000
4294850713 491433 24 8771000000
4294850764 491451 24 8774000000
